@RELATION HistUtility
@ATTRIBUTE open0 NUMERIC
@ATTRIBUTE close0 NUMERIC
@ATTRIBUTE high0 NUMERIC
@ATTRIBUTE low0 NUMERIC
@ATTRIBUTE volumeto0 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE close1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE volumeto1 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE close2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE volumeto2 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE close3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE volumeto3 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE close4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE volumeto4 NUMERIC
@ATTRIBUTE next_close NUMERIC

@DATA
0.00587, 0.005935, 0.006067, 0.005804, 4214185.75, 0.005873, 0.005808, 0.005938, 0.005742, 3054790.07, 0.005778, 0.005713, 0.005843, 0.005648, 4078719.23, 0.00579, 0.005659, 0.00579, 0.005527, 4069329.94, 0.005704, 0.005704, 0.005837, 0.005638, 2384080.63, 0.004968 
0.005873, 0.005808, 0.005938, 0.005742, 3054790.07, 0.005778, 0.005713, 0.005843, 0.005648, 4078719.23, 0.00579, 0.005659, 0.00579, 0.005527, 4069329.94, 0.005704, 0.005704, 0.005837, 0.005638, 2384080.63, 0.005667, 0.005601, 0.005733, 0.00547, 2588354.01, 0.005188 
0.005778, 0.005713, 0.005843, 0.005648, 4078719.23, 0.00579, 0.005659, 0.00579, 0.005527, 4069329.94, 0.005704, 0.005704, 0.005837, 0.005638, 2384080.63, 0.005667, 0.005601, 0.005733, 0.00547, 2588354.01, 0.005611, 0.005611, 0.005677, 0.005545, 1710350.44, 0.005202 
0.00579, 0.005659, 0.00579, 0.005527, 4069329.94, 0.005704, 0.005704, 0.005837, 0.005638, 2384080.63, 0.005667, 0.005601, 0.005733, 0.00547, 2588354.01, 0.005611, 0.005611, 0.005677, 0.005545, 1710350.44, 0.005653, 0.005653, 0.005786, 0.004256, 12480354.07, 0.005211 
0.005704, 0.005704, 0.005837, 0.005638, 2384080.63, 0.005667, 0.005601, 0.005733, 0.00547, 2588354.01, 0.005611, 0.005611, 0.005677, 0.005545, 1710350.44, 0.005653, 0.005653, 0.005786, 0.004256, 12480354.07, 0.005637, 0.005637, 0.005703, 0.005571, 2395342.36, 0.005224 
0.005667, 0.005601, 0.005733, 0.00547, 2588354.01, 0.005611, 0.005611, 0.005677, 0.005545, 1710350.44, 0.005653, 0.005653, 0.005786, 0.004256, 12480354.07, 0.005637, 0.005637, 0.005703, 0.005571, 2395342.36, 0.005594, 0.005594, 0.00566, 0.005528, 2523040.06, 0.005003 
0.005611, 0.005611, 0.005677, 0.005545, 1710350.44, 0.005653, 0.005653, 0.005786, 0.004256, 12480354.07, 0.005637, 0.005637, 0.005703, 0.005571, 2395342.36, 0.005594, 0.005594, 0.00566, 0.005528, 2523040.06, 0.005278, 0.004968, 0.005402, 0.004719, 7307032.58, 0.004668 
0.005653, 0.005653, 0.005786, 0.004256, 12480354.07, 0.005637, 0.005637, 0.005703, 0.005571, 2395342.36, 0.005594, 0.005594, 0.00566, 0.005528, 2523040.06, 0.005278, 0.004968, 0.005402, 0.004719, 7307032.58, 0.005001, 0.005188, 0.005313, 0.004938, 2670919.7, 0.004347 
0.005637, 0.005637, 0.005703, 0.005571, 2395342.36, 0.005594, 0.005594, 0.00566, 0.005528, 2523040.06, 0.005278, 0.004968, 0.005402, 0.004719, 7307032.58, 0.005001, 0.005188, 0.005313, 0.004938, 2670919.7, 0.005202, 0.005202, 0.005327, 0.005139, 2009610.96, 0.004528 
0.005594, 0.005594, 0.00566, 0.005528, 2523040.06, 0.005278, 0.004968, 0.005402, 0.004719, 7307032.58, 0.005001, 0.005188, 0.005313, 0.004938, 2670919.7, 0.005202, 0.005202, 0.005327, 0.005139, 2009610.96, 0.005211, 0.005211, 0.005211, 0.005148, 1339661.77, 0.004608 
0.005278, 0.004968, 0.005402, 0.004719, 7307032.58, 0.005001, 0.005188, 0.005313, 0.004938, 2670919.7, 0.005202, 0.005202, 0.005327, 0.005139, 2009610.96, 0.005211, 0.005211, 0.005211, 0.005148, 1339661.77, 0.005488, 0.005224, 0.005554, 0.005092, 5733562.65, 0.004557 
0.005001, 0.005188, 0.005313, 0.004938, 2670919.7, 0.005202, 0.005202, 0.005327, 0.005139, 2009610.96, 0.005211, 0.005211, 0.005211, 0.005148, 1339661.77, 0.005488, 0.005224, 0.005554, 0.005092, 5733562.65, 0.005201, 0.005003, 0.005266, 0.005003, 1960794.21, 0.004409 
0.005202, 0.005202, 0.005327, 0.005139, 2009610.96, 0.005211, 0.005211, 0.005211, 0.005148, 1339661.77, 0.005488, 0.005224, 0.005554, 0.005092, 5733562.65, 0.005201, 0.005003, 0.005266, 0.005003, 1960794.21, 0.004997, 0.004668, 0.005062, 0.004471, 7733108.56, 0.004141 
0.005211, 0.005211, 0.005211, 0.005148, 1339661.77, 0.005488, 0.005224, 0.005554, 0.005092, 5733562.65, 0.005201, 0.005003, 0.005266, 0.005003, 1960794.21, 0.004997, 0.004668, 0.005062, 0.004471, 7733108.56, 0.004607, 0.004347, 0.004672, 0.004283, 5745572.28, 0.003951 
0.005488, 0.005224, 0.005554, 0.005092, 5733562.65, 0.005201, 0.005003, 0.005266, 0.005003, 1960794.21, 0.004997, 0.004668, 0.005062, 0.004471, 7733108.56, 0.004607, 0.004347, 0.004672, 0.004283, 5745572.28, 0.004334, 0.004528, 0.004658, 0.00427, 4324804.58, 0.003684 
0.005201, 0.005003, 0.005266, 0.005003, 1960794.21, 0.004997, 0.004668, 0.005062, 0.004471, 7733108.56, 0.004607, 0.004347, 0.004672, 0.004283, 5745572.28, 0.004334, 0.004528, 0.004658, 0.00427, 4324804.58, 0.004543, 0.004608, 0.004608, 0.004478, 1580002.05, 0.004068 
0.004997, 0.004668, 0.005062, 0.004471, 7733108.56, 0.004607, 0.004347, 0.004672, 0.004283, 5745572.28, 0.004334, 0.004528, 0.004658, 0.00427, 4324804.58, 0.004543, 0.004608, 0.004608, 0.004478, 1580002.05, 0.004622, 0.004557, 0.004622, 0.004492, 1197433.26, 0.004206 
